,"tBodyAccJerk-arCoeff()-Z,2","tBodyAccJerk-arCoeff()-Z,1","tBodyAccJerk-arCoeff()-X,2",tBodyAccJerk-entropy()-Z,"tBodyAccJerk-arCoeff()-Y,4","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,2","tBodyAccJerk-arCoeff()-X,1","tBodyAccJerk-arCoeff()-X,4","tBodyAccJerk-arCoeff()-Z,4","tBodyAccJerk-arCoeff()-Z,3",tBodyAccJerk-mean()-Z
3287,-0.15620871,0.34570412,0.17208691,-0.80198968,0.40632348,0.13404591,0.13188546,0.10313548,0.029724619,0.18832512,0.018739205,0.36670193,-0.0080970353
3288,-0.075872599,0.27392442,0.27751666,-0.77361156,0.56605652,0.54967513,0.52451455,0.075011448,0.31056917,0.096252662,0.27116484,0.17650785,0.0083410465
3289,0.24519328,-0.091468033,0.27943379,-0.72290823,0.48348127,0.63051066,0.53494414,-0.055771694,0.25858361,0.18579139,0.38921241,-0.08560718,0.02035311
3290,0.22163655,0.1029975,0.14686675,-0.7265993,0.47396802,0.5434676,0.49367379,0.019887659,0.17463436,0.33157837,0.29808211,0.082142221,-0.011507734
3291,0.19379923,0.16334433,0.017453425,-0.70843005,0.51041826,0.36592942,0.3293335,0.021252304,0.30685474,0.086086686,0.21384607,0.1567673,-0.022656061
3292,0.21784458,0.21922283,0.14843164,-0.73376582,0.18374357,0.43519449,0.33728172,-0.07984463,0.21137768,0.12686804,0.47461807,0.026449108,-0.011921941
3293,0.042237476,0.34356211,0.22554022,-0.78378958,0.16661024,0.47802031,0.49537994,-0.035699326,0.16451174,0.35404209,0.16580071,0.18307149,0.01312147
3294,-0.084294631,0.28324784,0.21300398,-0.81783861,0.5216778,0.48705859,0.48485827,0.16968305,0.14933073,0.1961177,-0.25801706,0.36479662,0.011371005
3295,0.15540545,0.308608,0.17141966,-0.79015164,0.46042352,0.32674775,0.24742748,0.19845549,0.29042984,0.044192156,0.093569267,0.29342167,-0.018437737
3296,-0.16705957,0.036066109,0.19945719,-0.54978952,0.88981785,0.50734846,0.65358275,-0.53553928,-0.36817959,-0.00064444518,0.33678627,0.25293411,-0.03902994
3297,-0.15906037,0.25554101,0.068111522,-0.8668509,0.60000116,0.3852642,0.34235293,0.10368551,0.32186354,0.28848079,0.15522314,0.17523086,-0.028270282
3298,-0.037957378,0.28827548,0.054501837,-0.78599311,0.50584974,0.37775069,0.27252177,0.06893893,0.22602107,0.38294421,0.14954106,0.30226158,0.014479378
3299,0.10186835,-0.028928959,0.2923934,-0.63544632,0.0030537218,-0.022576645,0.12943985,-0.20594986,-0.096552058,0.35274607,0.22067036,-0.049020946,-0.011216857
3300,0.2752672,-0.29547895,0.29597622,-0.58466833,-0.047222238,0.011329646,0.25479345,-0.46506621,-0.17807167,0.27474057,0.16316889,-0.35341159,-0.018483657
3301,-0.0079110021,0.0012674887,0.20718058,-0.58325943,-0.043118431,0.090525642,0.32900453,-0.44706508,-0.052968462,0.13497198,0.19151956,-0.12286073,0.042064394
3302,-0.077130907,0.18929701,0.13690616,-0.72109451,0.41601139,0.48616976,0.44277051,0.094775899,0.14596711,0.17015458,0.50328625,-0.004370107,0.021505927
3303,0.18473084,0.24871113,0.15353232,-0.80591386,0.25236306,0.35156687,0.12077322,0.26469256,0.28711874,0.23104323,0.23638585,0.10732259,0.0094605367
3304,0.21854301,0.23532615,0.21011004,-0.81239802,0.22029475,0.55593638,0.40376225,0.023918388,0.22120529,0.33333714,0.22818717,0.12479419,-0.005268963
3305,0.21338078,0.17453825,0.056749749,-0.86476648,0.1303772,0.50108808,0.33071541,-0.10315348,0.30513876,0.2126147,0.28147932,0.010715346,-0.0067521
3306,0.27584877,0.098589909,0.030618602,-0.81239802,0.45827323,0.36387903,0.25992371,0.070403333,0.24512076,0.26776457,0.41528519,-0.19636763,0.007793832
3307,0.19315598,0.15293537,0.15244607,-0.80680763,0.57668784,0.21873435,0.23915863,0.08439129,0.12430877,0.30262771,0.30834446,-0.10214017,0.0053893922
3308,0.11732734,0.24939672,0.23875652,-0.81239802,0.33348829,0.030282543,0.096596605,0.04675539,0.068299778,0.31910041,0.47349553,0.18560979,-0.01999661
3309,0.14475054,0.25888709,0.077576832,-0.73058231,0.20923401,0.25177157,0.13430397,0.11215516,0.2593617,0.32484856,0.42280573,0.12887976,-0.0046697651
3310,-0.0099498158,0.16606816,-0.039847651,-0.76870613,0.34944124,0.3374924,0.21329084,0.055673533,0.27305464,0.30626073,0.11172245,0.051409521,0.010422645
3311,-0.060012024,0.33365522,0.012311941,-0.81067432,0.57630702,0.23755952,0.28295976,0.087459471,0.17219224,0.4222025,0.31094322,0.090364475,-0.0042272912
3312,0.26584435,0.27285159,0.13949602,-0.68234786,0.22248797,0.26093263,0.23533911,-0.013136482,0.066212107,0.55660482,0.40826468,0.18202943,0.0064687926
3313,-0.17481947,-0.1283517,0.34381445,-0.11605614,0.11739663,0.24890132,-0.22027892,-0.021687353,-0.2335531,-0.20829472,0.20913947,0.18993828,0.090632564
3314,0.37495844,-0.47573755,0.036783251,-0.57389746,0.5289628,0.0025209565,-0.39023313,0.055789761,0.1122791,0.089381043,0.79253901,-0.52063824,-0.055972329
3315,0.025351986,0.087062968,0.085809091,-0.76089534,0.079851365,0.25626991,0.0513107,-0.015459512,0.17949269,0.040385527,0.43069913,-0.017506224,-0.017502048
3316,0.025132946,0.10774453,0.071491531,-0.76089534,0.10373727,0.42078828,0.22559519,-0.093138657,0.22387284,0.13616036,0.5813621,-0.027314768,0.025483506
3317,0.23426192,-0.0093724859,0.2813713,-0.81145763,0.18975131,0.24399799,0.13365616,0.023032799,0.15850237,0.13479694,0.64236971,-0.38333668,-0.028060307
3318,0.14218716,0.24249924,0.36658948,-0.75854657,0.68503813,0.39669945,0.36189872,0.083418452,0.13091002,0.28803022,0.4074864,-0.060214799,-0.015649688
3319,-0.16420193,0.2811859,0.22246279,-0.7944737,0.70439137,0.22731044,0.24408506,0.17426592,0.17454694,0.2329164,0.070916307,0.37240041,-0.0029244811
3320,0.014668695,0.24218398,0.40137783,-0.76738085,0.30884255,0.17997273,0.2291906,0.16909846,-0.055094876,0.39593084,0.26199993,0.27626722,0.0061527607
3321,0.16028773,0.086772067,0.44974624,-0.70544689,0.51338118,0.04421307,0.078150394,0.34103126,-0.011148827,0.42573638,0.45262295,0.017225292,0.0039450305
3322,0.078660582,0.10425768,0.27028684,-0.64751572,0.57112595,-0.06225126,-0.0036150876,0.33058898,0.15784401,0.12347912,0.49344002,0.03435351,0.01752901
3323,-0.040337514,0.11175705,0.17159149,-0.66943157,0.44020992,0.16397656,0.26950686,0.18714346,0.26266722,0.11005527,0.45889268,0.0026013975,0.019076157
3324,0.21744053,0.0370307,0.24068458,-0.63337985,0.5219248,0.094707888,0.23594302,0.14159851,0.23831786,0.06161209,0.44425081,-0.13629745,-0.00026435881
3325,0.15670446,0.18276857,0.25207333,-0.66287907,0.4320344,0.10140603,0.12802629,0.21334894,0.13457552,0.18322603,0.32355611,-0.0024809979,-0.0063615123
3326,0.043565376,0.29937603,0.40432631,-0.56097198,0.25752834,-0.22988522,-0.47098715,0.775332,-0.29284344,0.12752862,0.17246508,0.17397064,-0.068614437
3327,0.31517515,-0.52284947,0.1433978,-0.24217875,0.42432481,-0.12479709,-0.47022056,0.15773073,-0.24012884,0.2219746,0.54284872,-0.50680443,-0.057462355
3328,-0.1593572,-0.12343938,0.15569514,-0.21102934,0.55494557,0.4917023,0.098766811,-0.38643976,-0.21060131,0.10534996,0.35811841,-0.05200944,-0.036911618
3329,-0.31472906,0.082986412,0.2704988,-0.36036474,0.65448398,0.47027499,0.2154121,-0.54301882,-0.23325791,-0.041106967,0.23691636,0.1107851,0.06408544
3330,0.2403129,0.0091264991,0.18608335,-0.78025441,0.49227552,0.43935598,0.29856596,-0.22318012,0.37535938,0.38283407,0.366399,-0.17001279,0.0012974206
3331,0.20509129,0.079238323,0.16623228,-0.80250341,0.26347102,0.28339075,0.30208974,-0.044841705,0.2454013,0.39142167,0.095552561,0.098936344,-0.022623209
3332,0.22575363,0.10371526,0.38371119,-0.72004349,0.27942454,0.22897059,0.33083987,0.11456163,-0.14883641,0.20869154,0.1471978,0.023361808,-0.015771754
3333,0.17035116,0.231351,0.46578185,-0.72972128,0.54552421,-0.039210842,0.099479165,0.25416367,-0.070200138,0.27970016,-0.015158052,-0.0065509348,-0.0081664303
3334,0.088326231,0.32674547,0.21468875,-0.7352662,0.43292366,0.044332296,0.038642056,0.24106449,0.25597688,0.37467678,-0.0010724128,0.14720909,0.027125605
3335,-0.057605625,0.20308065,0.12496463,-0.79714997,0.32227918,0.31795654,0.27969785,0.085169058,0.20448733,0.38094116,0.25440109,0.18323347,0.016197392
3336,0.043045488,0.26754684,0.22122556,-0.75359703,0.45622234,0.39043514,0.42506081,-0.01408672,0.35148199,0.35165059,0.2817141,0.20533476,-0.019228543
3337,0.12858136,0.34530138,0.10069036,-0.80301146,0.41994891,0.31521784,0.2242342,0.072368395,0.30928348,0.44699955,0.36963956,0.20495754,-0.023146402
3338,0.16878506,0.012132155,-0.082136282,-0.8331929,0.53759646,0.099294995,0.11480424,0.2834129,0.27149695,0.37018694,0.39481055,-0.26318157,-0.0017226093
3339,0.10557409,0.027311005,-0.036173383,-0.68953582,0.35987144,0.20153812,0.28482698,0.033474722,0.27545142,0.3955936,0.17754288,0.0078120985,0.026763514
3340,0.18653834,0.052061996,0.21181852,-0.65365814,0.2236406,0.47780534,0.40030233,0.0198187,0.34713206,0.40090071,-0.029080033,0.2699222,0.0076717204
3341,0.21179013,0.20003953,0.18882177,-0.77401273,0.24887241,0.60940828,0.42820088,0.03496549,0.1989058,0.42706012,0.40861644,0.15312987,-0.014218215
3342,0.075848168,0.18016905,0.21168622,-0.83416982,0.44037706,0.21775754,0.13286228,0.22047775,0.13422761,0.40968624,0.47044959,-0.11437921,-0.014897737
3343,-0.12765613,0.33320578,0.27794952,-0.84267675,0.51394343,-0.025074227,-0.037763473,0.50941946,0.26454084,0.33856978,0.39923726,0.18529024,-0.014785692
3344,-0.011600873,0.27652631,0.24404431,-0.83087048,0.084585346,0.22788792,0.15889423,0.15526318,0.22103276,0.2061476,0.44898658,0.14673959,0.022098771
3345,0.23101961,0.082030396,0.16040468,-0.72947259,0.12170611,0.42492424,0.27537424,0.04181402,0.085621651,0.24886173,0.60301602,-0.24359857,0.01682312
3346,0.17268776,0.17349009,0.16318338,-0.77401273,0.368997,0.16745677,0.13770555,0.052010517,0.15383325,0.42320304,0.42497594,-0.22277874,-0.005337826
3347,-0.09575206,0.22697026,0.31044857,-0.71290657,0.55799271,0.52069297,0.13156751,-0.2646535,-0.18692266,0.11570603,0.16434029,-0.13955374,-0.053925348
3348,-0.30236975,-0.086758267,0.52359556,0.37911896,0.79667423,-0.078907899,-0.12112259,0.26615739,-0.64915608,0.048198126,0.25945727,0.18544746,-0.060075365
3349,-0.1070003,-0.18569647,0.25747121,0.52370437,0.82181527,0.15554421,0.026052426,0.12250546,-0.4867801,0.14636296,0.24055049,0.14344361,-0.019201428
3350,0.36841243,-0.5442215,0.06626847,0.53822081,0.60915902,0.505867,0.070129102,-0.060392957,-0.38414531,0.037921687,0.095695625,-0.24549037,0.021595899
3351,0.20662439,-0.46640561,0.062149567,0.56834853,0.44683225,0.39618892,-0.1111355,0.10164729,-0.44900211,-0.22894245,0.040127231,-0.036207998,0.0082745325
3352,-0.0029685143,-0.41418751,0.033579347,0.54825659,0.2268758,0.58909434,-0.15146994,0.00043261607,-0.46610832,-0.27834869,-0.10040224,0.28344153,-0.040098297
3353,0.2372709,-0.53177402,0.14252316,0.51594918,0.40528503,0.46641312,-0.12055404,0.02701921,-0.44947994,-0.039175717,0.06449608,-0.027077773,-0.013325614
3354,0.044466185,-0.3474434,0.20134868,0.63590296,0.46984548,0.35036758,-0.14596106,0.12257616,-0.48102822,0.036374933,-0.053964782,0.20337596,0.021746522
3355,-0.089323249,-0.23778642,0.27666675,0.67540369,0.48244563,0.16524493,-0.2922578,0.31831256,-0.54840111,0.057472617,-0.10505637,0.32739593,0.028697939
3356,0.062245135,-0.26573733,-0.11200296,0.56150433,0.52067533,-0.0090079816,-0.41831848,0.479722,-0.2351298,0.1742849,0.30772625,-0.076831846,0.0041712516
3357,0.38943044,-0.48526815,-0.21106869,0.48025729,0.62072733,-0.053580188,-0.3677784,0.46697068,-0.21597741,0.096804173,0.35677589,-0.4110627,0.065775077
3358,0.21118453,-0.39117203,-0.014020954,0.54843923,0.5812109,0.11595775,-0.23556929,0.30974124,-0.30484296,0.17456459,0.11358225,-0.054613454,0.046182453
3359,-0.042467667,-0.28353403,0.069553491,0.59985981,0.30095528,0.43644541,-0.18175213,0.15774664,-0.32270016,0.2203654,0.072348174,0.23150372,-0.06251227
3360,0.057635099,-0.32180473,0.10078303,0.62447227,0.23325934,0.47872803,-0.20304406,0.16096181,-0.49591228,-0.18076364,0.24026911,-0.052230887,-0.09414382
3361,-0.1473085,-0.11168598,0.14994081,0.62009561,0.25001577,0.31239039,-0.27734077,0.28802326,-0.45944618,-0.036750799,0.18916334,0.19111137,-0.053305943
3362,-0.24346274,-0.17947152,0.34714694,0.60547081,0.25785988,0.34053145,-0.30065152,0.27227732,-0.55022579,0.059485864,-0.066897826,0.48582423,0.038475934
3363,0.018425401,-0.54111556,0.49057648,0.55536707,0.098334676,0.50421156,-0.36952601,0.21369996,-0.76327877,-0.1483383,-0.40549834,0.43867674,0.18083081
3364,0.064710442,-0.46810574,0.48195287,0.54080941,0.12420282,0.56541859,-0.3124927,0.16432142,-0.77416097,-0.21109708,-0.15199777,0.34518564,0.021912553
3365,0.35453648,-0.53653907,0.29933159,0.5037552,0.38359972,0.6413844,-0.04098919,-0.1532716,-0.56805182,0.11148693,0.25414345,-0.19535365,-0.13067633
3366,0.11687979,-0.34209795,0.40132668,0.49648542,0.21566457,0.66132905,-0.13892095,-0.042451583,-0.64118256,0.13860936,0.22395452,0.022330523,0.018454555
3367,-0.017300458,-0.30228174,0.24307473,0.58711526,0.26843543,0.35351462,-0.2855085,0.15760924,-0.52048964,0.17676464,0.084441738,0.1519269,0.32035949
3368,-0.056584141,-0.25377875,0.30142335,0.54838635,0.41686322,0.20890545,-0.1940825,0.1440514,-0.54645365,0.16741066,-0.044926198,0.2501645,0.21429066
3369,0.060757673,-0.33303713,0.39019752,0.53458132,0.34850441,0.3649624,-0.17832712,0.065002598,-0.6093539,0.16330735,0.04016965,0.086492993,0.16292366
3370,0.036573547,-0.35845227,0.019950854,0.60390565,0.046575001,0.58067281,-0.32893092,0.09100057,-0.21284175,0.40607606,-0.024072782,0.1342031,0.072668233
3371,-0.20326283,-0.11928284,-0.020376456,0.62798954,0.37991088,0.44710271,-0.10876272,0.047922833,-0.19984778,0.3825204,-0.026757696,0.31958147,0.059830063
3372,-0.18183834,-0.050014193,0.1370416,0.64485718,0.34850905,0.42346433,-0.080101896,0.096689996,-0.38551432,-0.020656695,-0.04392091,0.25138096,-0.061195283
3373,0.000765472,-0.29096999,0.048602791,0.53399758,-0.082709577,0.55522903,-0.39381555,0.17600189,-0.25072104,0.2222648,0.060185247,0.13334966,-0.53203791
3374,0.27513855,-0.58969479,-0.15208319,0.4318523,0.41736185,0.7345465,0.10563776,-0.40346732,-0.10801882,0.43974821,0.033553459,-0.10051191,-0.35300389
3375,-0.013706465,-0.24109194,-0.095818414,0.51017322,0.079206516,0.80705564,0.048581517,-0.27300294,-0.15635024,0.3956423,0.19336777,-0.047924787,0.04411489
3376,-0.11945518,-0.18441911,0.12783038,0.65693135,0.26026103,-0.46289042,-0.81930279,0.98033511,-0.36370055,0.22511205,0.21806964,0.082907522,0.21664829
3377,0.16522012,-0.44612388,0.094475738,0.63938361,0.11576399,0.33556042,-0.38593035,0.32724088,-0.38764229,0.1730383,0.0575226,0.011395813,0.19400313
3378,0.32411342,-0.45975159,0.39572251,0.60784066,0.30979181,0.27949128,-0.24282838,0.27054182,-0.53936778,0.19447065,0.34986271,-0.31629754,-0.049981178
3379,0.13784723,-0.44214097,0.47300312,0.59658099,0.32280347,0.0045527372,-0.41617434,0.5288167,-0.61322671,0.12554214,0.20613678,-0.067193153,0.019344328
3380,0.1353414,-0.34526458,0.11043377,0.40238766,0.47435058,0.026478729,-0.27746356,0.00091801767,-0.47651272,0.17683496,0.044583517,-0.055684254,0.035788066
3381,0.066404515,-0.30669297,-0.35237952,0.48243045,0.25051828,0.2471202,-0.34567766,0.050442008,-0.22618941,0.18118303,-0.085046722,0.027405147,0.18592934
3382,0.14607665,-0.46301411,-0.33491984,0.43184701,0.49179295,0.05022567,-0.29063452,0.10407568,-0.25237094,0.26353044,-0.41445784,0.16984432,-0.14405624
3383,0.094605453,-0.37025143,0.07587254,0.75519268,0.05014417,0.36589177,-0.43781285,0.086728844,-0.57167019,0.38182825,-0.17191436,0.14953056,0.21040102
3384,0.17017138,-0.28682155,0.31744854,0.592127,0.30685461,0.21000491,-0.39564574,0.068370395,-0.70984364,0.13300036,-0.17164616,0.033930649,0.020396251
3385,0.29614242,-0.3543211,0.36038164,0.52186062,0.22087232,0.013262344,-0.54962209,0.32416074,-0.76317423,0.13807851,-0.22242355,-0.12422477,-0.033185224
3386,0.050205046,-0.34195679,-0.11552767,0.52179381,0.15604035,0.18806233,-0.33372405,0.22887474,-0.485533,0.019325688,-0.33951994,-0.013022711,-0.27023526
3387,0.0053163919,-0.31014486,-0.29089252,0.56519265,0.25477079,-0.033331589,-0.46891173,0.42188971,-0.30008544,0.043012873,-0.21553094,0.048275223,-0.42676332
3388,-0.19486628,-0.30494694,-0.28159603,0.53957399,0.14902459,0.14015359,-0.33535659,0.21510812,-0.11595754,0.15748087,-0.18982715,-0.12372892,0.31461253
3389,-0.092771755,-0.404924,-0.30946689,0.59044872,-0.10548454,0.50477218,-0.19435394,-0.018832758,-0.14391216,0.1393647,-0.22389025,-0.1051356,-0.090777961
3390,0.14814574,-0.65040168,0.011306014,0.50081107,0.11624172,0.5725175,-0.084755088,-0.31727946,-0.50048353,-0.096178452,-0.040312485,-0.31187517,-0.37129659
3391,-0.17550888,-0.42505947,-0.064587496,0.41685488,0.012175879,0.43947354,-0.22370291,-0.045903543,-0.45856579,-0.21324556,0.22416993,-0.33728139,-0.44377899
3392,-0.2204084,-0.3507022,0.030069467,0.53888046,-0.15279518,0.19911205,-0.35103963,0.17414902,-0.46508169,-0.034252859,0.10910778,-0.13508776,-0.054982253
3393,-0.35134948,-0.22739529,-0.21087613,0.65147363,-0.021447662,0.080397273,-0.31149254,0.017447587,-0.19978406,0.20371923,0.16522688,-0.078145127,0.43223066
3394,-0.5288895,-0.15023936,-0.28008968,0.60192706,0.026558169,0.26344775,-0.45726697,0.14413049,-0.1825217,0.060913207,0.18868393,-0.041139527,0.30965657
3395,-0.19417922,-0.44000978,0.054204743,0.42835733,-0.089640732,0.44863538,-0.36535506,0.11646152,-0.55050342,-0.05632877,0.063604689,-0.21584519,-0.025777828
3396,0.074437518,-0.29188235,-0.017939033,0.51080826,0.24715803,-0.0017911635,-0.33577626,0.21930849,-0.46774443,0.12396434,0.18858313,-0.065623881,-0.21071041
3397,-0.19617524,-0.21569908,0.11774492,0.59505961,0.39035082,0.30482161,-0.20363062,-0.12026306,-0.64134949,-0.1833262,-0.064531569,0.073075844,0.56855149
3398,0.70724425,-1.0,0.14971488,0.58372326,0.53218932,0.21144486,-0.12065202,-0.15538471,-0.5978662,-0.30599921,-0.27632717,-0.37350589,-0.24675432
3399,0.43163731,-0.67808219,0.014319489,0.78862743,0.28651147,0.33614133,-0.23733454,0.00177069,-0.49098789,-0.14368124,-0.13366027,-0.22051483,0.036649469
3400,0.37359932,-0.5212396,0.076632509,0.717913,0.32004557,0.22719013,-0.34125428,0.11973333,-0.49610171,-0.047244752,-0.20228022,-0.14905051,0.24857768
3401,0.50694556,-0.71936844,0.70082714,0.64521059,0.081311881,0.11320324,-0.5051287,0.35574035,-0.8870265,-0.042778849,-0.1917749,-0.20667431,-0.15162745
3402,0.21843926,-0.46085338,0.21188037,0.6930636,-0.094757312,0.41688089,-0.31961573,0.088729664,-0.54679586,0.052780241,0.15602727,-0.15761373,0.088174068
3403,-0.082481584,-0.19762599,-0.20161354,0.57236269,0.15287029,0.27487571,-0.2819349,-0.093778928,-0.23293255,0.36237547,0.16471434,-0.070054013,-0.49555927
3404,0.23594648,-0.640143,0.11683888,0.66342169,0.19442186,0.094315346,-0.45427512,0.36432041,-0.4612717,0.020834152,0.4189801,-0.66048359,0.3461844
3405,0.1315434,-0.65900448,0.12462119,0.51885638,0.21858749,0.32259107,-0.28743247,-0.044649782,-0.53073731,0.093356028,0.23891427,-0.42369957,-0.10089801
3406,0.28271493,-0.69869737,0.098829612,0.48182289,0.0076093953,0.42797003,-0.28663468,-0.016129336,-0.5846075,-0.063099978,0.16269323,-0.58765323,-0.48145834
3407,0.2928236,-0.65743275,0.17793336,0.50526484,0.043070487,0.49899664,-0.18760325,-0.057102591,-0.56803268,-0.10336407,0.27045647,-0.65650603,0.059798191
3408,0.170185,-0.59645445,0.17536608,0.52106246,0.18832807,0.35069057,-0.1759347,-0.0073109942,-0.59511981,0.020632422,0.13413819,-0.46143386,0.28476888
3409,-0.10988959,-0.32937905,0.2216218,0.34750908,0.17191082,0.32164717,-0.23092988,0.059045947,-0.62806662,0.067253554,0.25292547,-0.31841508,0.10239161
3410,-0.088434416,-0.35869946,0.33956875,0.32758626,0.19620928,0.34269923,-0.19388234,0.043292685,-0.73873083,0.081740843,0.16810713,-0.2443581,-0.40953888
3411,0.085960296,-0.6102885,0.54263327,0.5360987,0.081556402,0.20587944,-0.44029662,0.21996133,-0.8829952,0.028377153,0.03642097,-0.22902105,-0.046072469
3412,0.0029344174,-0.44730622,0.27473632,0.58084782,0.2783181,0.11935509,-0.32210656,0.17327382,-0.57488586,0.19430208,0.021289817,-0.031105864,-0.098531334
3413,0.20346308,-0.61379052,0.38668975,0.59870557,0.25295878,0.19750022,-0.33866833,0.11263309,-0.67063757,-0.001617548,-0.082976328,-0.13450637,-0.020292265
3414,0.22367017,-0.52129209,0.29710008,0.6509862,0.33596092,0.37997725,-0.20772516,0.010103287,-0.60654219,-0.12952214,0.051341028,-0.18151158,0.10492326
3415,-0.052624138,-0.26865534,0.20800437,0.62839747,0.46539384,0.33577459,-0.20036482,-0.064953895,-0.59154143,-0.24178701,0.1185402,0.067617892,0.11170677
3416,0.067252355,-0.40841127,0.2340902,0.72950912,0.21909612,0.29398673,-0.39395763,0.15212639,-0.59303955,-0.37084673,0.01183925,-0.073122551,-0.025726783
3417,0.34017161,-0.66063666,0.14721915,0.76469155,0.38352861,-0.10269939,-0.5968287,0.40502836,-0.56216554,-0.17422212,0.049073112,-0.2554587,0.26707287
3418,0.34543067,-0.66593587,0.041855768,0.65115978,0.14657583,0.23645096,-0.52161507,0.25198456,-0.49299019,0.2314801,-0.033136342,-0.21189929,-0.00014830097
3419,-0.3034395,-0.31737505,0.15536635,0.49654866,-0.090274818,0.56224599,-0.388059,0.014416694,-0.49223608,0.33726738,0.43159065,-0.25372734,-0.37731307
3420,-0.13792748,-0.33583071,0.085162251,0.77488651,0.30126843,0.12309852,-0.38018318,0.31527263,-0.45898461,0.30443405,0.35910925,-0.2327199,0.19193566
3421,-0.23702409,-0.22994014,0.1416696,0.79528152,0.24718681,0.31606392,-0.29254458,0.20794566,-0.57739909,0.10126602,0.20495036,-0.050578826,0.61258964
3422,-0.38530755,-0.19604274,0.4213179,0.48187997,-0.044610118,0.76310991,-0.10113616,-0.17550912,-0.74638525,0.16427048,0.17673847,-0.02455745,-0.3946359
3423,-0.13233509,-0.35130466,0.40667278,0.38415481,-0.064933452,0.50276226,-0.29328959,-0.00025853177,-0.6102005,0.13895908,0.29257442,-0.3018717,-0.55675461
3424,-0.16888663,-0.35705346,0.2616004,0.63061916,-0.11423284,0.32820634,-0.48392341,0.22818533,-0.52936813,0.018366354,0.14514302,-0.086563849,0.31463993
3425,-0.058659269,-0.56803766,-0.013176707,0.64190267,-0.32466876,0.50279206,-0.39847753,0.10593597,-0.51703584,-0.25563859,-0.10980713,0.038854131,0.43419062
3426,0.14804986,-0.68738248,0.417116,0.42144809,0.015989185,0.34927518,-0.36453632,0.13970101,-0.74239505,-0.084023975,0.042684175,-0.17398943,-0.46949968
3427,0.083565605,-0.0078652104,0.3347044,-0.38469515,0.28054819,0.14116164,-0.094442638,0.2319918,0.5878531,0.31872333,-0.098910304,0.015520863,0.016133057
3428,-0.087585948,-0.26189699,0.43457884,-0.66025965,0.21020531,0.31715847,-0.32463487,-0.051332304,0.060242409,0.56377538,0.091912707,-0.12290832,-0.062145197
3429,-0.12281078,-0.068549231,0.063212898,-0.66612529,0.35622034,0.064253935,0.17630478,-0.25443108,0.38103183,0.22517823,-0.10513017,-0.10886757,-0.0073318844
3430,-0.13655385,0.33129558,0.13620452,-0.7265993,0.051933506,0.28201271,0.2577201,-0.13350425,0.30096832,0.22365502,-0.016957235,0.13674422,0.027696562
3431,-0.20130797,0.31032042,0.037720779,-0.84396457,0.32094588,0.42130024,0.36451352,-0.030996614,0.18213638,0.25603375,0.15960614,0.22427704,-0.018447436
3432,-0.17687377,0.28074908,0.24169066,-0.82241095,0.44509798,0.13272443,0.27259666,0.20858894,0.11063637,0.21814905,0.24821222,0.24186514,0.0076571768
3433,-0.053413763,0.14227788,0.17443472,-0.73855585,0.62933405,0.14794367,0.25134366,0.2046786,0.18827834,0.2038467,0.3002061,0.065712902,0.0047113491
3434,0.097446799,0.13327671,-0.080734924,-0.76738085,0.49230585,0.12844837,0.066307818,0.18218671,0.27342281,0.38268929,0.39556328,-0.02919537,-0.016988931
3435,0.036911724,0.28407292,0.038391847,-0.73376582,0.25310159,0.15071787,0.038014898,0.072624298,0.28477777,0.37531971,-0.081852393,0.061088273,0.0072912053
3436,-0.082732884,0.3128246,0.20408013,-0.80198968,0.35279438,0.22376401,0.17067436,-0.060228529,0.29470848,0.4107751,-0.24734224,0.092911735,0.0083770981
3437,0.1489595,0.16812381,0.21944476,-0.89559165,0.44807397,0.35680439,0.23071949,0.01170215,0.2588157,0.37978903,0.15039526,0.085169877,-0.0072323796
3438,0.26356751,0.09120935,0.27084217,-0.8493176,0.40629778,0.26138293,0.1689586,0.098397735,0.073396655,0.42831671,0.17315214,0.13780212,-0.0085146096
3439,0.099710867,0.24548509,0.24995015,-0.81560196,0.61736732,0.010633818,0.14439657,0.25774363,-0.035323506,0.41080037,0.33620736,0.22781273,-0.0024259396
3440,0.22550875,0.12375398,0.066394459,-0.78227356,0.54917968,0.18298499,0.23939756,0.21329789,0.17814816,-0.024400195,0.40745285,-0.032822641,0.0063280033
3441,0.32867,-0.054043796,0.14078343,-0.81067432,0.33398685,0.43552166,0.24582443,0.090875393,0.12415352,-0.028597714,0.36393941,-0.23437225,-0.0049928699
3442,-0.052581032,0.21395736,0.37602306,-0.82527857,0.22875385,0.69842518,0.46875816,-0.049705285,0.083251338,0.070442117,0.14841648,0.043754362,-0.0051150649
3443,0.019358175,0.32120563,0.35516389,-0.75785197,0.15495139,0.60142465,0.40337156,-0.14676532,0.13600841,0.20149728,0.36730214,0.087244107,0.0029423793
3444,-0.4655964,0.069326751,0.051542202,-0.89353856,0.15454007,-0.18954583,-0.14440771,-0.30719751,-0.29037659,-0.29388076,-0.43032121,0.18407113,-0.25758549
3445,0.057955454,0.013284081,0.098844793,-0.83416982,0.1287998,0.15992037,0.2167573,-0.19862265,-0.048917525,-0.042094817,-0.034556113,-0.24675102,-0.0033894935
